Trial,Seq,Value
trial_0,sub2_17,0.34
trial_0,sub2_18,0.34
trial_0,sub2_20,0.33
trial_0,sub2_21,0.35
trial_0,sub2_27,0.3
trial_0,sub2_29,0.29
trial_0,sub2_31,0.3
trial_0,sub2_32,0.27
trial_0,sub2_33,0.3
trial_0,sub2_34,0.3
trial_0,sub2_35,0.29
trial_0,sub2_36,0.29
trial_0,sub2_37,0.29
trial_0,sub2_38,0.29
trial_0,sub2_39,0.29
trial_0,sub2_40,0.3
trial_0,sub2_41,0.3
trial_0,sub2_42,0.31
trial_0,sub2_43,0.3
trial_0,sub2_44,0.3
trial_0,sub2_45,0.32
trial_0,sub2_46,0.33
trial_0,sub2_47,0.33
trial_0,sub2_48,0.31
trial_0,sub2_49,0.32
trial_0,sub2_50,0.32
trial_0,sub2_52,0.31
trial_0,sub2_54,0.31
trial_0,sub2_55,0.3
trial_0,sub2_56,0.37
trial_0,sub2_59,0.37
trial_0,sub2_61,0.4
trial_0,sub2_62,0.41
trial_0,sub2_63,0.46
trial_0,sub2_64,0.45
trial_0,sub2_65,0.51
trial_0,sub2_66,0.48
trial_0,sub2_67,0.5
trial_0,sub2_68,0.47
trial_0,sub2_69,0.42
trial_0,sub2_70,0.39
trial_0,sub2_71,0.4
trial_0,sub2_72,0.37
trial_0,sub2_73,0.39
trial_0,sub2_74,0.43
trial_0,sub2_75,0.41
trial_0,sub2_76,0.42
trial_0,sub2_77,0.4
trial_0,sub2_78,0.39
trial_0,sub2_79,0.41
trial_0,sub2_80,0.43
trial_0,sub2_82,0.41
trial_0,sub2_83,0.41
trial_0,sub2_84,0.37
trial_0,sub2_85,0.41
trial_0,sub2_86,0.4
trial_0,sub2_87,0.38
trial_0,sub2_88,0.36
trial_0,sub2_89,0.36
trial_0,sub2_90,0.35
trial_0,sub2_91,0.35
trial_0,sub2_93,0.34
trial_0,sub2_94,0.33
trial_0,sub2_95,0.33
trial_0,sub2_96,0.33
trial_0,sub2_97,0.31
trial_0,sub2_98,0.3
trial_0,sub2_99,0.33
trial_0,sub2_100,0.35
trial_0,sub2_101,0.35
trial_0,sub2_103,0.38
trial_0,sub3_0,0.3
trial_0,sub3_1,0.27
trial_0,sub3_2,0.3
trial_0,sub3_3,0.34
trial_0,sub3_4,0.36
trial_0,sub3_5,0.35
trial_0,sub3_6,0.35
trial_0,sub3_7,0.33
trial_0,sub3_8,0.32
trial_0,sub3_9,0.33
trial_0,sub3_10,0.34
trial_0,sub3_11,0.36
trial_0,sub3_12,0.33
trial_0,sub3_13,0.32
trial_0,sub3_14,0.32
trial_0,sub3_15,0.34
trial_0,sub3_16,0.34
trial_0,sub3_17,0.35
trial_0,sub3_18,0.35
trial_0,sub3_19,0.34
trial_0,sub3_20,0.31
trial_0,sub3_21,0.29
trial_0,sub3_22,0.32
trial_0,sub3_23,0.32
trial_0,sub3_24,0.35
trial_0,sub3_25,0.35
trial_0,sub3_26,0.34
trial_0,sub3_27,0.35
trial_0,sub3_29,0.37
trial_0,sub3_30,0.34
trial_0,sub3_31,0.39
trial_0,sub3_32,0.37
trial_0,sub3_33,0.37
trial_0,sub3_34,0.36
trial_0,sub3_35,0.36
trial_0,sub3_36,0.35
trial_0,sub3_37,0.33
trial_0,sub3_38,0.35
trial_0,sub3_41,0.33
trial_0,sub3_42,0.32
trial_0,sub3_43,0.31
trial_0,sub3_44,0.32
trial_0,sub3_45,0.32
trial_0,sub3_46,0.28
trial_0,sub3_47,0.27
trial_0,sub3_48,0.3
trial_0,sub3_49,0.29
trial_0,sub3_50,0.28
trial_0,sub3_51,0.32
trial_0,sub3_52,0.3
trial_0,sub3_54,0.32
trial_0,sub3_55,0.31
trial_0,sub3_56,0.38
trial_0,sub3_57,0.29
trial_0,sub3_59,0.29
trial_0,sub3_61,0.3
trial_0,sub3_62,0.28
trial_0,sub3_63,0.27
trial_0,sub3_64,0.27
trial_0,sub3_67,0.31
trial_0,sub3_68,0.28
trial_0,sub3_69,0.3
trial_0,sub3_71,0.3
trial_0,sub3_73,0.31
trial_0,sub3_74,0.28
trial_0,sub3_75,0.27
trial_0,sub3_79,0.29
trial_0,sub3_80,0.29
trial_0,sub3_82,0.26
trial_0,sub3_83,0.26
trial_0,sub3_84,0.26
trial_0,sub3_85,0.26
trial_0,sub3_86,0.28
trial_0,sub3_87,0.29
trial_0,sub3_88,0.32
trial_0,sub3_89,0.34
trial_0,sub3_90,0.36
trial_0,sub3_91,0.34
trial_0,sub3_92,0.31
trial_0,sub3_93,0.33
trial_0,sub3_94,0.31
trial_0,sub3_95,0.29
trial_0,sub3_96,0.26
trial_0,sub3_97,0.28
trial_0,sub3_98,0.29
trial_0,sub3_99,0.3
trial_0,sub3_100,0.33
trial_0,sub3_101,0.31
trial_0,sub3_103,0.32
trial_1,mas_1,0.24
trial_1,mas_3,0.31
trial_1,mas_5,0.29
trial_1,mas_7,0.31
trial_1,mas_10,0.41
trial_1,mas_17,0.41
trial_1,mas_18,0.39
trial_1,mas_20,0.34
trial_1,mas_22,0.35
trial_1,mas_24,0.36
trial_1,mas_27,0.38
trial_1,mas_35,0.33
trial_1,mas_36,0.33
trial_1,mas_37,0.33
trial_1,mas_38,0.35
trial_1,mas_40,0.34
trial_1,mas_41,0.35
trial_1,mas_42,0.35
trial_1,mas_43,0.33
trial_1,mas_44,0.34
trial_1,mas_45,0.36
trial_1,mas_46,0.35
trial_1,mas_47,0.36
trial_1,mas_48,0.36
trial_1,mas_49,0.34
trial_1,mas_50,0.3
trial_1,mas_51,0.3
trial_1,mas_52,0.33
trial_1,mas_53,0.3
trial_1,mas_54,0.31
trial_1,mas_55,0.31
trial_1,mas_57,0.33
trial_1,mas_58,0.37
trial_1,mas_60,0.37
trial_1,mas_67,0.31
trial_1,mas_69,0.32
trial_1,mas_70,0.32
trial_1,mas_72,0.34
trial_1,mas_79,0.28
trial_1,mas_80,0.24
trial_1,mas_90,0.3
trial_1,mas_91,0.27
trial_1,mas_92,0.3
trial_1,mas_93,0.29
trial_1,mas_94,0.28
trial_1,mas_95,0.23
trial_1,mas_96,0.21
trial_1,mas_98,0.26
trial_1,sub1_3,0.3
trial_1,sub1_9,0.3
trial_1,sub1_10,0.32
trial_1,sub1_14,0.32
trial_1,sub1_17,0.3
trial_1,sub1_19,0.3
trial_1,sub1_20,0.3
trial_1,sub1_22,0.25
trial_1,sub1_24,0.24
trial_1,sub1_26,0.25
trial_1,sub1_27,0.3
trial_1,sub1_31,0.29
trial_1,sub1_32,0.28
trial_1,sub1_33,0.29
trial_1,sub1_34,0.29
trial_1,sub1_35,0.26
trial_1,sub1_36,0.29
trial_1,sub1_37,0.28
trial_1,sub1_38,0.27
trial_1,sub1_40,0.27
trial_1,sub1_41,0.29
trial_1,sub1_42,0.3
trial_1,sub1_43,0.31
trial_1,sub1_44,0.3
trial_1,sub1_45,0.29
trial_1,sub1_46,0.3
trial_1,sub1_47,0.31
trial_1,sub1_48,0.33
trial_1,sub1_50,0.36
trial_1,sub1_52,0.32
trial_1,sub1_58,0.37
trial_1,sub1_60,0.38
trial_1,sub1_61,0.38
trial_1,sub1_62,0.33
trial_1,sub1_63,0.32
trial_1,sub1_64,0.32
trial_1,sub1_65,0.34
trial_1,sub1_66,0.32
trial_1,sub1_70,0.4
trial_1,sub1_74,0.27
trial_1,sub1_75,0.29
trial_1,sub1_78,0.31
trial_1,sub1_79,0.25
trial_1,sub1_80,0.29
trial_1,sub1_81,0.29
trial_1,sub1_82,0.4
trial_1,sub1_83,0.35
trial_1,sub1_84,0.42
trial_1,sub1_85,0.37
trial_1,sub1_86,0.25
trial_1,sub1_87,0.33
trial_1,sub1_89,0.36
trial_1,sub1_90,0.33
trial_1,sub1_92,0.25
trial_1,sub1_93,0.24
trial_1,sub1_95,0.25
trial_1,sub1_96,0.24
trial_1,sub1_98,0.31
trial_1,sub2_3,0.3
trial_1,sub2_6,0.27
trial_1,sub2_9,0.3
trial_1,sub2_10,0.28
trial_1,sub2_11,0.31
trial_1,sub2_14,0.31
trial_1,sub2_15,0.3
trial_1,sub2_17,0.29
trial_1,sub2_20,0.31
trial_1,sub2_22,0.28
trial_1,sub2_24,0.31
trial_1,sub2_27,0.38
trial_1,sub2_29,0.36
trial_1,sub2_30,0.36
trial_1,sub2_31,0.33
trial_1,sub2_34,0.3
trial_1,sub2_35,0.33
trial_1,sub2_36,0.37
trial_1,sub2_37,0.34
trial_1,sub2_38,0.35
trial_1,sub2_40,0.35
trial_1,sub2_41,0.35
trial_1,sub2_42,0.36
trial_1,sub2_43,0.35
trial_1,sub2_44,0.36
trial_1,sub2_45,0.34
trial_1,sub2_46,0.33
trial_1,sub2_47,0.32
trial_1,sub2_48,0.33
trial_1,sub2_49,0.32
trial_1,sub2_50,0.3
trial_1,sub2_51,0.32
trial_1,sub2_52,0.29
trial_1,sub2_53,0.32
trial_1,sub2_54,0.3
trial_1,sub2_55,0.3
trial_1,sub2_56,0.31
trial_1,sub2_57,0.31
trial_1,sub2_58,0.28
trial_1,sub2_59,0.25
trial_1,sub2_60,0.26
trial_1,sub2_61,0.25
trial_1,sub2_64,0.22
trial_1,sub2_65,0.25
trial_1,sub2_66,0.27
trial_1,sub2_67,0.3
trial_1,sub2_69,0.29
trial_1,sub2_70,0.27
trial_1,sub2_74,0.31
trial_1,sub2_75,0.31
trial_1,sub2_76,0.38
trial_1,sub2_78,0.33
trial_1,sub2_79,0.5
trial_1,sub2_80,0.6
trial_1,sub2_82,1.0
trial_1,sub2_90,0.34
trial_1,sub2_91,0.3
trial_1,sub2_92,0.32
trial_1,sub2_93,0.32
trial_1,sub2_94,0.31
trial_1,sub2_95,0.36
trial_1,sub2_96,0.27
trial_1,sub2_98,0.35
trial_1,sub3_3,0.29
trial_1,sub3_5,0.28
trial_1,sub3_7,0.34
trial_1,sub3_10,0.38
trial_1,sub3_17,0.42
trial_1,sub3_18,0.32
trial_1,sub3_19,0.33
trial_1,sub3_20,0.3
trial_1,sub3_22,0.32
trial_1,sub3_24,0.3
trial_1,sub3_26,0.28
trial_1,sub3_27,0.26
trial_1,sub3_29,0.26
trial_1,sub3_30,0.27
trial_1,sub3_31,0.28
trial_1,sub3_35,0.28
trial_1,sub3_36,0.28
trial_1,sub3_37,0.26
trial_1,sub3_38,0.25
trial_1,sub3_40,0.27
trial_1,sub3_41,0.29
trial_1,sub3_42,0.29
trial_1,sub3_43,0.26
trial_1,sub3_44,0.3
trial_1,sub3_45,0.3
trial_1,sub3_46,0.31
trial_1,sub3_47,0.31
trial_1,sub3_48,0.28
trial_1,sub3_49,0.29
trial_1,sub3_50,0.28
trial_1,sub3_51,0.28
trial_1,sub3_52,0.31
trial_1,sub3_53,0.26
trial_1,sub3_54,0.28
trial_1,sub3_55,0.29
trial_1,sub3_56,0.3
trial_1,sub3_57,0.3
trial_1,sub3_58,0.35
trial_1,sub3_60,0.44
trial_1,sub3_67,0.32
trial_1,sub3_69,0.34
trial_1,sub3_70,0.35
trial_1,sub3_72,0.3
trial_1,sub3_75,0.31
trial_1,sub3_78,0.32
trial_1,sub3_79,0.34
trial_1,sub3_80,0.38
trial_1,sub3_83,0.36
trial_1,sub3_84,0.31
trial_1,sub3_85,0.32
trial_1,sub3_86,0.35
trial_1,sub3_87,0.34
trial_1,sub3_89,0.33
trial_1,sub3_90,0.28
trial_1,sub3_92,0.27
trial_1,sub3_93,0.27
trial_1,sub3_95,0.25
trial_1,sub3_96,0.27
trial_1,sub3_98,0.29
