Trial,Seq,Value
trial_1,sub1_63,0.3
trial_1,sub1_64,0.27
trial_1,sub1_65,0.27
trial_1,sub1_66,0.29
trial_1,sub1_67,0.31
trial_1,sub1_68,0.28
trial_1,sub1_69,0.28
trial_1,sub1_70,0.28
trial_1,sub1_71,0.29
trial_1,sub1_72,0.29
trial_1,sub1_73,0.29
trial_1,sub1_74,0.32
trial_1,sub1_75,0.28
trial_1,sub1_76,0.29
trial_1,sub1_77,0.28
trial_1,sub1_79,0.27
trial_1,sub1_80,0.27
trial_1,sub1_81,0.26
trial_1,sub1_82,0.26
trial_1,sub1_83,0.26
trial_1,sub1_84,0.26
trial_1,sub1_85,0.25
trial_1,sub1_86,0.25
trial_1,sub1_87,0.26
trial_1,sub1_88,0.26
trial_1,sub1_89,0.29
trial_1,sub1_90,0.26
trial_1,sub1_91,0.26
trial_1,sub1_92,0.26
trial_1,sub1_93,0.25
trial_1,sub1_94,0.23
trial_1,sub1_95,0.23
trial_1,sub1_96,0.22
trial_1,sub1_97,0.43
trial_1,sub1_98,0.32
trial_1,sub2_0,0.37
trial_1,sub2_1,0.38
trial_1,sub2_2,0.36
trial_1,sub2_4,0.34
trial_1,sub2_5,0.36
trial_1,sub2_6,0.35
trial_1,sub2_10,0.37
trial_1,sub2_11,0.37
trial_1,sub2_12,0.37
trial_1,sub2_14,0.38
trial_1,sub2_15,0.37
trial_1,sub2_16,0.36
trial_1,sub2_19,0.35
trial_1,sub2_20,0.34
trial_1,sub2_21,0.33
trial_1,sub2_23,0.33
trial_1,sub2_25,0.35
trial_1,sub2_30,0.36
trial_1,sub2_33,0.35
trial_1,sub2_38,0.36
trial_1,sub2_40,0.37
trial_1,sub2_44,0.39
trial_1,sub2_45,0.37
trial_1,sub2_47,0.37
trial_1,sub2_48,0.34
trial_1,sub2_51,0.32
trial_1,sub2_52,0.3
trial_1,sub2_53,0.31
trial_1,sub2_57,0.32
trial_1,sub2_58,0.34
trial_1,sub2_59,0.34
trial_1,sub2_60,0.35
trial_1,sub2_61,0.36
trial_1,sub2_62,0.35
trial_1,sub2_63,0.35
trial_1,sub2_64,0.36
trial_1,sub2_66,0.36
trial_1,sub2_67,0.37
trial_1,sub2_68,0.35
trial_1,sub2_70,0.36
trial_1,sub2_72,0.35
trial_1,sub2_73,0.35
trial_1,sub2_77,0.35
trial_1,sub2_80,0.35
trial_1,sub2_83,0.39
trial_1,sub2_85,0.37
trial_1,sub2_87,0.37
trial_1,sub2_91,0.39
trial_1,sub2_92,0.34
trial_1,sub2_94,0.32
trial_1,sub2_95,0.32
trial_1,sub2_96,0.26
trial_1,sub2_98,0.32
trial_1,sub3_0,0.31
trial_1,sub3_1,0.31
trial_1,sub3_2,0.3
trial_1,sub3_3,0.3
trial_1,sub3_4,0.28
trial_1,sub3_5,0.26
trial_1,sub3_6,0.27
trial_1,sub3_7,0.27
trial_1,sub3_8,0.27
trial_1,sub3_9,0.28
trial_1,sub3_10,0.27
trial_1,sub3_11,0.27
trial_1,sub3_12,0.29
trial_1,sub3_13,0.3
trial_1,sub3_14,0.3
trial_1,sub3_15,0.3
trial_1,sub3_16,0.3
trial_1,sub3_17,0.31
trial_1,sub3_18,0.3
trial_1,sub3_19,0.28
trial_1,sub3_20,0.28
trial_1,sub3_21,0.29
trial_1,sub3_22,0.29
trial_1,sub3_23,0.29
trial_1,sub3_24,0.27
trial_1,sub3_25,0.29
trial_1,sub3_26,0.29
trial_1,sub3_27,0.29
trial_1,sub3_28,0.29
trial_1,sub3_29,0.31
trial_1,sub3_30,0.32
trial_1,sub3_32,0.32
trial_1,sub3_33,0.3
trial_1,sub3_34,0.3
trial_1,sub3_35,0.3
trial_1,sub3_36,0.31
trial_1,sub3_37,0.3
trial_1,sub3_38,0.3
trial_1,sub3_40,0.33
trial_1,sub3_41,0.33
trial_1,sub3_42,0.33
trial_1,sub3_44,0.3
trial_1,sub3_45,0.28
trial_1,sub3_47,0.32
trial_1,sub3_48,0.35
trial_1,sub3_50,0.35
trial_1,sub3_51,0.32
trial_1,sub3_52,0.35
trial_1,sub3_53,0.34
trial_1,sub3_54,0.34
trial_1,sub3_55,0.32
trial_1,sub3_56,0.31
trial_1,sub3_57,0.33
trial_1,sub3_58,0.32
trial_1,sub3_59,0.32
trial_1,sub3_60,0.3
trial_1,sub3_61,0.27
trial_1,sub3_62,0.27
trial_1,sub3_63,0.28
trial_1,sub3_64,0.28
trial_1,sub3_65,0.28
trial_1,sub3_66,0.27
trial_1,sub3_67,0.27
trial_1,sub3_68,0.3
trial_1,sub3_69,0.29
trial_1,sub3_70,0.29
trial_1,sub3_71,0.27
trial_1,sub3_72,0.27
trial_1,sub3_73,0.26
trial_1,sub3_74,0.26
trial_1,sub3_75,0.28
trial_1,sub3_76,0.28
trial_1,sub3_77,0.29
trial_1,sub3_78,0.29
trial_1,sub3_80,0.29
trial_1,sub3_83,0.29
trial_1,sub3_85,0.29
trial_1,sub3_87,0.32
trial_1,sub3_89,0.29
trial_1,sub3_90,0.3
trial_1,sub3_91,0.31
trial_1,sub3_92,0.29
trial_1,sub3_93,0.31
trial_1,sub3_94,0.34
trial_1,sub3_95,0.32
trial_1,sub3_96,0.25
trial_1,sub3_98,0.28
